ID_ARTICOLO,ID_FRASE,FRASE,TAG_FRASE,TAG_ARTICOLO,FONTE,LINK
86,14,"Nei mesi scorsi su alcuni territori, in realtà, si era aperta una breccia per impedire l’aborto farmacologico in regime di day hospital (Umbria) e per consentire l’uso della pillola solo in ospedale (Piemonte).",OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/pillola-ru486-anche-il-lazio-ora-strappa 
86,15,"Ora il Lazio segue l’esempio di altre Regioni, come la Toscana, che va invece nella direzione opposta.",OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/pillola-ru486-anche-il-lazio-ora-strappa 
87,0,"Zingaretti, Pd unito sul sostegno a Draghi con le nostre idee",OGG,OGG,ANSA,https://www.ansa.it/sito/notizie/politica/2021/02/07/zingaretti-pd-unito-sul-sostegno-a-draghi-con-le-nostre-idee_94b4309d-b3e6-4fec-9757-63a474e6d99d.html
87,1,"E' una fase nuova, Salvini sulla Ue dà ragione a noi",SOG,OGG,ANSA,https://www.ansa.it/sito/notizie/politica/2021/02/07/zingaretti-pd-unito-sul-sostegno-a-draghi-con-le-nostre-idee_94b4309d-b3e6-4fec-9757-63a474e6d99d.html
87,2,"Nel Pd c'è unità assoluta su un punto che condivido anche io: con Draghi con le nostre idee, con i nostri valori.",SOG,OGG,ANSA,https://www.ansa.it/sito/notizie/politica/2021/02/07/zingaretti-pd-unito-sul-sostegno-a-draghi-con-le-nostre-idee_94b4309d-b3e6-4fec-9757-63a474e6d99d.html
87,3,Perché la storia sta dimostrando che le nostre idee hanno fondamento.,SOG,OGG,ANSA,https://www.ansa.it/sito/notizie/politica/2021/02/07/zingaretti-pd-unito-sul-sostegno-a-draghi-con-le-nostre-idee_94b4309d-b3e6-4fec-9757-63a474e6d99d.html
87,4,Draghi ha garantito un'idea di Europa.,OGG,OGG,ANSA,https://www.ansa.it/sito/notizie/politica/2021/02/07/zingaretti-pd-unito-sul-sostegno-a-draghi-con-le-nostre-idee_94b4309d-b3e6-4fec-9757-63a474e6d99d.html
87,5,"Lo dice Nicola Zingaretti, segretario del Pd, a Mezz'ora in più su Rai3.",OGG,OGG,ANSA,https://www.ansa.it/sito/notizie/politica/2021/02/07/zingaretti-pd-unito-sul-sostegno-a-draghi-con-le-nostre-idee_94b4309d-b3e6-4fec-9757-63a474e6d99d.html
87,6,"Non c'è dubbio che è una novità: Salvini ha dato ragione al Pd, non ci siamo scostati noi.",SOG,OGG,ANSA,https://www.ansa.it/sito/notizie/politica/2021/02/07/zingaretti-pd-unito-sul-sostegno-a-draghi-con-le-nostre-idee_94b4309d-b3e6-4fec-9757-63a474e6d99d.html
87,7,Tutti possono riconoscere che l'idea di risolvere i problemi distruggendo l'Europa era fallimentare.,SOG,OGG,ANSA,https://www.ansa.it/sito/notizie/politica/2021/02/07/zingaretti-pd-unito-sul-sostegno-a-draghi-con-le-nostre-idee_94b4309d-b3e6-4fec-9757-63a474e6d99d.html
87,8,"Si apre una fase nuova, non c'è dubbio: vedremo le coerenze,",SOG,OGG,ANSA,https://www.ansa.it/sito/notizie/politica/2021/02/07/zingaretti-pd-unito-sul-sostegno-a-draghi-con-le-nostre-idee_94b4309d-b3e6-4fec-9757-63a474e6d99d.html
87,9,dice ancora Zingaretti.,OGG,OGG,ANSA,https://www.ansa.it/sito/notizie/politica/2021/02/07/zingaretti-pd-unito-sul-sostegno-a-draghi-con-le-nostre-idee_94b4309d-b3e6-4fec-9757-63a474e6d99d.html
87,10,"Ho visto scricchiolare il progetto politico per cui il nuovo era un attacco alle democrazie occidentali e la morte dell'Europa,",SOG,OGG,ANSA,https://www.ansa.it/sito/notizie/politica/2021/02/07/zingaretti-pd-unito-sul-sostegno-a-draghi-con-le-nostre-idee_94b4309d-b3e6-4fec-9757-63a474e6d99d.html
87,11,aggiunge.,OGG,OGG,ANSA,https://www.ansa.it/sito/notizie/politica/2021/02/07/zingaretti-pd-unito-sul-sostegno-a-draghi-con-le-nostre-idee_94b4309d-b3e6-4fec-9757-63a474e6d99d.html
87,12,Il Pd farà il congresso?,OGG,OGG,ANSA,https://www.ansa.it/sito/notizie/politica/2021/02/07/zingaretti-pd-unito-sul-sostegno-a-draghi-con-le-nostre-idee_94b4309d-b3e6-4fec-9757-63a474e6d99d.html
87,13,Il Pd deve avere il coraggio per il futuro di rilanciare la propria prospettiva politica.,SOG,OGG,ANSA,https://www.ansa.it/sito/notizie/politica/2021/02/07/zingaretti-pd-unito-sul-sostegno-a-draghi-con-le-nostre-idee_94b4309d-b3e6-4fec-9757-63a474e6d99d.html
87,14,risponde Zingaretti,OGG,OGG,ANSA,https://www.ansa.it/sito/notizie/politica/2021/02/07/zingaretti-pd-unito-sul-sostegno-a-draghi-con-le-nostre-idee_94b4309d-b3e6-4fec-9757-63a474e6d99d.html
87,15,Spero solo che nessuno voglia rimettere indietro le lancette dell'orologio.,SOG,OGG,ANSA,https://www.ansa.it/sito/notizie/politica/2021/02/07/zingaretti-pd-unito-sul-sostegno-a-draghi-con-le-nostre-idee_94b4309d-b3e6-4fec-9757-63a474e6d99d.html
87,16,"La discussione congressuale che faremo, quando la faremo, sarà una vittoria di tutto il Pd unito.",SOG,OGG,ANSA,https://www.ansa.it/sito/notizie/politica/2021/02/07/zingaretti-pd-unito-sul-sostegno-a-draghi-con-le-nostre-idee_94b4309d-b3e6-4fec-9757-63a474e6d99d.html
87,17,Il congresso è previsto tra due anni ma appena finirà questa vicenda della formazione del governo porrò al partito l'interrogativo se e come andare avanti.,SOG,OGG,ANSA,https://www.ansa.it/sito/notizie/politica/2021/02/07/zingaretti-pd-unito-sul-sostegno-a-draghi-con-le-nostre-idee_94b4309d-b3e6-4fec-9757-63a474e6d99d.html
87,18,Lo posso fare perché il Pd si è unito molto più di quanto non lo sia mai stato in 12 anni.,SOG,OGG,ANSA,https://www.ansa.it/sito/notizie/politica/2021/02/07/zingaretti-pd-unito-sul-sostegno-a-draghi-con-le-nostre-idee_94b4309d-b3e6-4fec-9757-63a474e6d99d.html
